tempo,SP,PV,MV
12179,80,72.869354,100
12180,80,73.846153,100
12181,80,73.846153,99.9947775
12182,80,73.846153,99.989555
12183,80,73.846153,99.989555
12184,80,74.2368735,99.989555
12185,80,74.627594,99.989555
12186,80,74.627594,99.989555
12187,80,75.030525,99.9947775
12188,80,75.433456,100
12189,80,75.433456,100
12190,80,75.433456,100
12191,80,75.8119655,100
12192,80,76.190475,100
12193,80,76.190475,100
12194,80,76.190475,100
12195,80,76.190475,100
12196,80,76.642246,100
12197,80,77.094017,100
12198,80,77.094017,100
12199,80,77.094017,100
12200,80,77.094017,100
12201,80,77.619049,100
12202,80,78.144081,100
12203,80,78.144081,100
12204,80,78.144081,99.9960595
12205,80,78.46154,99.992119
12206,80,78.778999,99.992119
12207,80,78.778999,99.992119
12208,80,78.778999,99.992119
12209,80,78.778999,99.992119
12210,80,79.1453015,99.992119
12211,80,79.511604,99.4960595
12212,80,79.511604,99
12213,80,79.511604,99
12214,80,79.511604,99
12215,80,79.951164,99
12216,80,80.390724,99
12217,80,80.390724,98.5
12218,80,80.390724,98
12219,80,80.390724,98
12220,80,80.842495,98
12221,80,81.294266,98
12222,80,81.294266,98
12223,80,81.5873035,97.8693235
12224,80,81.880341,97.738647
12225,80,81.880341,97.738647
12226,80,81.880341,97.738647
12227,80,81.880341,97.738647
12228,80,82.3565335,97.738647
12229,80,82.832726,96.6875265
12230,80,82.832726,95.636406
12231,80,82.832726,95.636406
12232,80,82.832726,95.636406
12233,80,83.223446,95.636406
12234,80,83.614166,95.636406
12235,80,83.614166,95.636406
12236,80,83.614166,94.3360215
12237,80,83.614166,93.035637
12239,80,84.420029,93.035637
12240,80,84.420029,93.035637
12241,80,84.420029,93.035637
12242,80,84.822956,91.5095255
12243,80,85.225883,89.983414
12244,80,85.225883,89.983414
12245,80,85.225883,89.983414
12246,80,85.567764,89.983414
12247,80,85.909645,89.983414
12248,80,85.909645,88.1847385
12249,80,85.909645,86.386063
12250,80,85.909645,86.386063
12251,80,86.3858375,86.386063
12252,80,86.86203,86.386063
12253,80,86.86203,86.386063
12254,80,86.86203,86.386063
12255,80,86.86203,84.1168865
12256,80,87.2405395,81.84771
12257,80,87.619049,81.84771
12258,80,87.619049,81.84771
12259,80,87.619049,81.84771
12260,80,87.9731405,79.506237
12261,80,88.327232,77.164764
12262,80,88.327232,77.164764
12263,80,88.327232,77.164764
12264,80,88.656902,77.164764
12265,80,88.986572,77.164764
12266,80,88.986572,77.164764
12267,80,88.986572,74.5423275
12268,80,88.986572,71.919891
12269,80,88.986572,71.919891
12270,80,89.93895,71.919891
12271,80,89.93895,71.919891
12272,80,89.93895,71.919891
12273,80,89.93895,71.919891
12274,80,90.244202,68.464363
12275,80,90.549454,65.008835
12276,80,90.549454,65.008835
12277,80,90.549454,65.008835
12278,80,90.8913345,65.008835
12279,80,91.233215,65.008835
12280,80,91.233215,61.9338435
12281,80,91.233215,58.858852
12282,80,91.233215,58.858852
12283,80,91.587303,58.858852
